cyclone,canal,fichier,lat_centre,lon_centre,sar_acquisition_time,sar_xy,sar_inter,sar_path
al182024,IRWIN,rcm2-sclnc-owi-cm-20241106t234158-20241106t234314-00003-______ll_gd_GEO-IRWIN.nc,22.7873401641846,277.216949462891,"2024-11-06T23:41:58,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnc-owi-cm-20241106t234158-20241106t234314-00003-xxxxx_aeqd.nc,s1a-ew-owi-cm-20241106t234334-20241106t234437-000003-06EAB8.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2024/311/S1A_EW_GRDM_1SDV_20241106T234334_20241106T234437_056441_06EAB8_05DF/s1a-ew-owi-cm-20241106t234334-20241106t234437-000003-06EAB8.nc
al182024,IRWIN,rcm2-sclnd-owi-cm-20241110t115734-20241110t115838-00003-______ll_gd_GEO-IRWIN.nc,26.0504016876221,268.061401367188,"2024-11-10T11:57:34,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20241110t115734-20241110t115838-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20241110t115734-20241110t115838-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/315/RCM2_OK3352245_PK3354778_1_SCLND_20241110_115737_VV_VH_GRD/rcm2-sclnd-owi-cm-20241110t115734-20241110t115838-00003-xxxxx.nc
al182024,IRWIN,rcm2-sclnc-owi-cm-20241107t113410-20241107t113444-00003-______ll_gd_GEO-IRWIN.nc,24.1227226257324,275.420501708984,"2024-11-07T11:34:10,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnc-owi-cm-20241107t113410-20241107t113444-00003-xxxxx_aeqd.nc,rcm2-sclnc-owi-cm-20241107t113410-20241107t113444-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnc/rcm-2_sclnc/2024/312/RCM2_OK3348665_PK3351196_1_SCLNC_20241107_113413_VV_VH_GRD/rcm2-sclnc-owi-cm-20241107t113410-20241107t113444-00003-xxxxx.nc
sh232022,IRWIN,rs2-scwa-owi-cm-20220407t182127-20220407t182351-00003-______ll_gd_GEO-IRWIN.nc,-24.5171813964844,165.077163696289,"2022-04-07T18:21:27,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rs2-scwa-owi-cm-20220407t182127-20220407t182351-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20220407t182127-20220407t182351-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2022/097/RS2_OK135107_PK1187782X783_DK1151894X895_SCWA_20220407_182127_182234_VV_VH_SGF/rs2-scwa-owi-cm-20220407t182127-20220407t182351-00003-xxxxx.nc
al162021,IRWIN,s1b-iw-owi-cm-20210920t095734-20210920t095828-000003-036F42_ll_gd_GEO-IRWIN.nc,18.9294567108154,300.654937744141,"2021-09-20T09:57:34,000",,s1b-iw-owi-cm-20210920t095734-20210920t095918-000003-036F42.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/IW/S1B_IW_GRDH_1S/2021/263/S1B_IW_GRDH_1SDV_20210920T095734_20210920T095918_028780_036F42_0A61X4A57X8964XC70C/s1b-iw-owi-cm-20210920t095734-20210920t095918-000003-036F42.nc
wp122024,IRWIN,rcm2-sc50mc-owi-cm-20240903t101625-20240903t101743-00003-______ll_gd_GEO-IRWIN.nc,18.572380065918,119.008346557617,"2024-09-03T10:16:25,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240903t101625-20240903t101743-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240903t101625-20240903t101743-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/247/RCM2_OK3239339_PK3240743_1_SC50MC_20240903_101554_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240903t101625-20240903t101743-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sclnd-owi-cm-20240902t100730-20240902t100847-00003-______ll_gd_GEO-IRWIN.nc,16.8229751586914,122.068222045898,"2024-09-02T10:07:30,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20240902t100730-20240902t100847-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20240902t100730-20240902t100847-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/246/RCM2_OK3238109_PK3239235_1_SCLND_20240902_100730_VV_VH_GRD/rcm2-sclnd-owi-cm-20240902t100730-20240902t100847-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50mc-owi-cm-20240904t102430-20240904t102548-00003-______ll_gd_GEO-IRWIN.nc,19.1278705596924,117.240364074707,"2024-09-04T10:24:30,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240904t102430-20240904t102548-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240904t102430-20240904t102548-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/248/RCM2_OK3239783_PK3242483_1_SC50MC_20240904_102118_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240904t102430-20240904t102548-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50ma-owi-cm-20240903t221026-20240903t221142-00003-______ll_gd_GEO-IRWIN.nc,18.9878425598145,118.197692871094,"2024-09-03T22:10:26,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50ma-owi-cm-20240903t221026-20240903t221142-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20240903t221026-20240903t221142-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/247/RCM2_OK3238271_PK3241886_1_SC50MA_20240903_220943_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240903t221026-20240903t221142-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50mb-owi-cm-20240906t104103-20240906t104220-00003-______ll_gd_GEO-IRWIN.nc,19.8650150299072,110.896278381348,"2024-09-06T10:41:03,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mb-owi-cm-20240906t104103-20240906t104220-00003-xxxxx_aeqd.nc,rcm2-sc50mb-owi-cm-20240906t104103-20240906t104220-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mb/rcm-2_sc50mb/2024/250/RCM2_OK3243076_PK3245583_1_SC50MB_20240906_103712_HH_HV_GRD/rcm2-sc50mb-owi-cm-20240906t104103-20240906t104220-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50ma-owi-cm-20240904t221832-20240904t221941-00003-______ll_gd_GEO-IRWIN.nc,19.106388092041,116.101119995117,"2024-09-04T22:18:32,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50ma-owi-cm-20240904t221832-20240904t221941-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20240904t221832-20240904t221941-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/248/RCM2_OK3239787_PK3243426_1_SC50MA_20240904_221822_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240904t221832-20240904t221941-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50mc-owi-cm-20240905t103247-20240905t103359-00003-______ll_gd_GEO-IRWIN.nc,19.2742881774902,114.706336975098,"2024-09-05T10:32:47,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240905t103247-20240905t103359-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240905t103247-20240905t103359-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/249/RCM2_OK3241753_PK3244023_1_SC50MC_20240905_102939_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240905t103247-20240905t103359-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50ma-owi-cm-20240907t104923-20240907t105038-00003-______ll_gd_GEO-IRWIN.nc,20.9958591461182,106.576232910156,"2024-09-07T10:49:23,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50ma-owi-cm-20240907t104923-20240907t105038-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20240907t104923-20240907t105038-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/251/RCM2_OK3244518_PK3247070_1_SC50MA_20240907_104448_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240907t104923-20240907t105038-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50mc-owi-cm-20240907t224213-20240907t224329-00003-______ll_gd_GEO-IRWIN.nc,0.0,0.0,"2024-09-07T22:42:13,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240907t224213-20240907t224329-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240907t224213-20240907t224329-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/251/RCM2_OK3245689_PK3247763_1_SC50MC_20240907_224215_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240907t224213-20240907t224329-00003-xxxxx.nc
wp122024,IRWIN,s1a-ew-owi-cm-20240904t221810-20240904t221913-000003-06C64F_ll_gd_GEO-IRWIN.nc,19.106388092041,116.101119995117,"2024-09-04T22:18:10,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-ew-owi-cm-20240904t221810-20240904t221913-000003-06C64F_aeqd.nc,rcm2-sc50ma-owi-cm-20240904t221832-20240904t221941-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/248/RCM2_OK3239787_PK3243426_1_SC50MA_20240904_221822_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240904t221832-20240904t221941-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50ma-owi-cm-20240905t222628-20240905t222744-00003-______ll_gd_GEO-IRWIN.nc,19.1492900848389,112.62614440918,"2024-09-05T22:26:28,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50ma-owi-cm-20240905t222628-20240905t222744-00003-xxxxx_aeqd.nc,rcm2-sc50ma-owi-cm-20240905t222628-20240905t222744-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50ma/rcm-2_sc50ma/2024/249/RCM2_OK3245026_PK3245028_1_SC50MA_20240905_222630_HH_HV_GRD/rcm2-sc50ma-owi-cm-20240905t222628-20240905t222744-00003-xxxxx.nc
wp122024,IRWIN,rcm2-sc50mc-owi-cm-20240906t223419-20240906t223537-00003-______ll_gd_GEO-IRWIN.nc,20.2055149078369,108.649826049805,"2024-09-06T22:34:19,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240906t223419-20240906t223537-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240906t223419-20240906t223537-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/250/RCM2_OK3243082_PK3246590_1_SC50MC_20240906_223421_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240906t223419-20240906t223537-00003-xxxxx.nc
sh202019,IRWIN,s1b-ew-owi-cm-20190321t201403-20190321t201625-000003-01CF41_ll_gd_GEO-IRWIN.nc,-14.0129051208496,140.267715454102,"2019-03-21T20:14:03,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1b-ew-owi-cm-20190321t201403-20190321t201625-000003-01CF41_aeqd.nc,s1b-ew-owi-cm-20190321t201403-20190321t201625-000003-01CF41.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/080/S1B_EW_GRDM_1SDV_20190321T201403_20190321T201625_015457_01CF41_17F5XBDB4XFFBD/s1b-ew-owi-cm-20190321t201403-20190321t201625-000003-01CF41.nc
sh202019,IRWIN,s1a-iw-owi-cm-20190319t085334-20190319t085428-000003-02F46F_ll_gd_GEO-IRWIN.nc,-12.995756149292,143.533355712891,"2019-03-19T08:53:34,000",,s1a-iw-owi-cm-20190319t085334-20190319t085453-000003-02F46F.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2019/078/S1A_IW_GRDH_1SDV_20190319T085334_20190319T085453_026404_02F46F_2A16X4747XBB18/s1a-iw-owi-cm-20190319t085334-20190319t085453-000003-02F46F.nc
sh072023,IRWIN,s1a-iw-owi-cm-20230106t192011-20230106t192105-000003-0597F6_ll_gd_GEO-IRWIN.nc,-19.7309856414795,152.960327148438,"2023-01-06T19:20:11,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20230106t192011-20230106t192105-000003-0597F6_aeqd.nc,s1a-iw-owi-cm-20230106t192011-20230106t192105-000003-0597F6.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2023/006/S1A_IW_GRDH_1SDV_20230106T192011_20230106T192105_046667_0597F6_A11CXE901/s1a-iw-owi-cm-20230106t192011-20230106t192105-000003-0597F6.nc
al102024,IRWIN,rcm2-sclnc-owi-cm-20240929t201825-20240929t201938-00003-______ll_gd_GEO-IRWIN.nc,43.7327995300293,324.965911865234,"2024-09-29T20:18:25,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnc-owi-cm-20240929t201825-20240929t201938-00003-xxxxx_aeqd.nc,rcm2-sclnc-owi-cm-20240929t201825-20240929t201938-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnc/rcm-2_sclnc/2024/273/RCM2_OK3289458_PK3291537_1_SCLNC_20240929_201825_VV_VH_GRD/rcm2-sclnc-owi-cm-20240929t201825-20240929t201938-00003-xxxxx.nc
al102024,IRWIN,rcm3-sc50mc-owi-cm-20240928t084849-20240928t085005-00003-______ll_gd_GEO-IRWIN.nc,38.936767578125,318.019317626953,"2024-09-28T08:48:49,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50mc-owi-cm-20240928t084849-20240928t085005-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20240928t084849-20240928t085005-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2024/272/RCM3_OK3286274_PK3289329_1_SC50MC_20240928_084851_HH_HV_GRD/rcm3-sc50mc-owi-cm-20240928t084849-20240928t085005-00003-xxxxx.nc
al102024,IRWIN,rcm2-sc50mc-owi-cm-20240926t212953-20240926t213008-00003-______ll_gd_GEO-IRWIN.nc,37.2891235351563,309.099700927734,"2024-09-26T21:29:53,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240926t212953-20240926t213008-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240926t212953-20240926t213008-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/270/RCM2_OK2935256_PK3286566_1_SC50MC_20240926_212952_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240926t212953-20240926t213008-00003-xxxxx.nc
al102024,IRWIN,rcm1-sclnd-owi-cm-20240929t082338-20240929t082454-00003-______ll_gd_GEO-IRWIN.nc,42.3430099487305,323.055206298828,"2024-09-29T08:23:38,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20240929t082338-20240929t082454-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240929t082338-20240929t082454-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/273/RCM1_OK3289448_PK3290460_1_SCLND_20240929_082338_VV_VH_GRD/rcm1-sclnd-owi-cm-20240929t082338-20240929t082454-00003-xxxxx.nc
al102024,IRWIN,rcm1-sc50mb-owi-cm-20240926t093747-20240926t093901-00003-______ll_gd_GEO-IRWIN.nc,37.1254348754883,306.92138671875,"2024-09-26T09:37:47,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sc50mb-owi-cm-20240926t093747-20240926t093901-00003-xxxxx_aeqd.nc,rcm1-sc50mb-owi-cm-20240926t093747-20240926t093901-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50mb/rcm-1_sc50mb/2024/270/RCM1_OK3283932_PK3285368_1_SC50MB_20240926_093749_HH_HV_GRD/rcm1-sc50mb-owi-cm-20240926t093747-20240926t093901-00003-xxxxx.nc
al102024,IRWIN,rcm1-sclnd-owi-cm-20240928t204130-20240928t204248-00003-______ll_gd_GEO-IRWIN.nc,40.7140197753906,321.042053222656,"2024-09-28T20:41:30,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20240928t204130-20240928t204248-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240928t204130-20240928t204248-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/272/RCM1_OK3287462_PK3289883_1_SCLND_20240928_204131_VV_VH_GRD/rcm1-sclnd-owi-cm-20240928t204130-20240928t204248-00003-xxxxx.nc
al102024,IRWIN,rcm2-sclnd-owi-cm-20240930t080008-20240930t080023-00003-______ll_gd_GEO-IRWIN.nc,44.4050903320313,328.033416748047,"2024-09-30T08:00:08,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnd-owi-cm-20240930t080008-20240930t080023-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20240930t080008-20240930t080023-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/274/RCM2_OK3290624_PK3292391_1_SCLND_20240930_080010_VV_VH_GRD/rcm2-sclnd-owi-cm-20240930t080008-20240930t080023-00003-xxxxx.nc
al102024,IRWIN,rcm2-sc50mc-owi-cm-20240926t212844-20240926t212944-00003-______ll_gd_GEO-IRWIN.nc,37.2891235351563,309.099700927734,"2024-09-26T21:28:44,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mc-owi-cm-20240926t212844-20240926t212944-00003-xxxxx_aeqd.nc,rcm2-sc50mc-owi-cm-20240926t212953-20240926t213008-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mc/rcm-2_sc50mc/2024/270/RCM2_OK2935256_PK3286566_1_SC50MC_20240926_212952_HH_HV_GRD/rcm2-sc50mc-owi-cm-20240926t212953-20240926t213008-00003-xxxxx.nc
al102024,IRWIN,rcm2-sc50mb-owi-cm-20240927t091316-20240927t091432-00003-______ll_gd_GEO-IRWIN.nc,37.0803642272949,311.160736083984,"2024-09-27T09:13:16,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sc50mb-owi-cm-20240927t091316-20240927t091432-00003-xxxxx_aeqd.nc,rcm2-sc50mb-owi-cm-20240927t091316-20240927t091432-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sc50mb/rcm-2_sc50mb/2024/271/RCM2_OK3285636_PK3287210_1_SC50MB_20240927_091316_HH_HV_GRD/rcm2-sc50mb-owi-cm-20240927t091316-20240927t091432-00003-xxxxx.nc
