annee,bassin,cyclone_numero,date_debut,date_fin,fichier
1997,WP,4,1997-05-04T06:00:00,1997-05-11T12:00:00,TCPRIMED_v01r01-final_WP041997_env_s19970504060000_e19970511120000.nc
1997,WP,5,1997-05-23T00:00:00,1997-06-04T00:00:00,TCPRIMED_v01r01-final_WP051997_env_s19970523000000_e19970604000000.nc
1997,WP,6,1997-05-25T12:00:00,1997-06-02T18:00:00,TCPRIMED_v01r01-final_WP061997_env_s19970525120000_e19970602180000.nc
1997,WP,7,1997-06-01T06:00:00,1997-06-15T12:00:00,TCPRIMED_v01r01-final_WP071997_env_s19970601060000_e19970615120000.nc
1997,WP,8,1997-06-13T12:00:00,1997-06-21T06:00:00,TCPRIMED_v01r01-final_WP081997_env_s19970613120000_e19970621060000.nc
1997,WP,9,1997-06-15T12:00:00,1997-07-04T00:00:00,TCPRIMED_v01r01-final_WP091997_env_s19970615120000_e19970704000000.nc
1997,WP,10,1997-07-15T00:00:00,1997-07-29T06:00:00,TCPRIMED_v01r01-final_WP101997_env_s19970715000000_e19970729060000.nc
1997,WP,11,1997-07-20T12:00:00,1997-08-02T18:00:00,TCPRIMED_v01r01-final_WP111997_env_s19970720120000_e19970802180000.nc
1997,WP,12,1997-07-21T00:00:00,1997-08-10T00:00:00,TCPRIMED_v01r01-final_WP121997_env_s19970721000000_e19970810000000.nc
1997,WP,13,1997-07-28T12:00:00,1997-08-04T00:00:00,TCPRIMED_v01r01-final_WP131997_env_s19970728120000_e19970804000000.nc
1997,WP,14,1997-08-05T00:00:00,1997-08-23T00:00:00,TCPRIMED_v01r01-final_WP141997_env_s19970805000000_e19970823000000.nc
1997,WP,15,1997-08-09T06:00:00,1997-08-27T00:00:00,TCPRIMED_v01r01-final_WP151997_env_s19970809060000_e19970827000000.nc
1997,WP,16,1997-08-13T00:00:00,1997-08-19T00:00:00,TCPRIMED_v01r01-final_WP161997_env_s19970813000000_e19970819000000.nc
1997,WP,17,1997-08-19T12:00:00,1997-08-23T18:00:00,TCPRIMED_v01r01-final_WP171997_env_s19970819120000_e19970823180000.nc
1997,WP,18,1997-08-19T12:00:00,1997-08-30T18:00:00,TCPRIMED_v01r01-final_WP181997_env_s19970819120000_e19970830180000.nc
1997,WP,19,1997-08-24T00:00:00,1997-09-06T00:00:00,TCPRIMED_v01r01-final_WP191997_env_s19970824000000_e19970906000000.nc
1997,WP,20,1997-08-26T00:00:00,1997-08-31T06:00:00,TCPRIMED_v01r01-final_WP201997_env_s19970826000000_e19970831060000.nc
1997,WP,21,1997-09-09T00:00:00,1997-09-22T00:00:00,TCPRIMED_v01r01-final_WP211997_env_s19970909000000_e19970922000000.nc
1997,WP,22,1997-09-17T12:00:00,1997-09-26T06:00:00,TCPRIMED_v01r01-final_WP221997_env_s19970917120000_e19970926060000.nc
1997,WP,23,1997-09-18T18:00:00,1997-09-25T00:00:00,TCPRIMED_v01r01-final_WP231997_env_s19970918180000_e19970925000000.nc
1997,WP,24,1997-09-21T12:00:00,1997-10-01T00:00:00,TCPRIMED_v01r01-final_WP241997_env_s19970921120000_e19971001000000.nc
1997,WP,25,1997-09-27T00:00:00,1997-10-05T06:00:00,TCPRIMED_v01r01-final_WP251997_env_s19970927000000_e19971005060000.nc
1997,WP,26,1997-09-29T12:00:00,1997-10-07T18:00:00,TCPRIMED_v01r01-final_WP261997_env_s19970929120000_e19971007180000.nc
1997,WP,27,1997-10-09T12:00:00,1997-10-26T00:00:00,TCPRIMED_v01r01-final_WP271997_env_s19971009120000_e19971026000000.nc
1997,WP,28,1997-10-11T00:00:00,1997-10-25T18:00:00,TCPRIMED_v01r01-final_WP281997_env_s19971011000000_e19971025180000.nc
1997,WP,29,1997-10-22T12:00:00,1997-11-10T00:00:00,TCPRIMED_v01r01-final_WP291997_env_s19971022120000_e19971110000000.nc
1997,WP,30,1997-10-25T00:00:00,1997-11-09T12:00:00,TCPRIMED_v01r01-final_WP301997_env_s19971025000000_e19971109120000.nc
1997,WP,31,1997-11-07T00:00:00,1997-11-16T18:00:00,TCPRIMED_v01r01-final_WP311997_env_s19971107000000_e19971116180000.nc
1998,AL,1,1998-07-27T12:00:00,1998-08-02T18:00:00,TCPRIMED_v01r01-final_AL011998_env_s19980727120000_e19980802180000.nc
1998,AL,2,1998-08-19T12:00:00,1998-08-31T06:00:00,TCPRIMED_v01r01-final_AL021998_env_s19980819120000_e19980831060000.nc
1998,AL,3,1998-08-21T06:00:00,1998-08-24T00:00:00,TCPRIMED_v01r01-final_AL031998_env_s19980821060000_e19980824000000.nc
1998,AL,4,1998-08-24T06:00:00,1998-09-08T06:00:00,TCPRIMED_v01r01-final_AL041998_env_s19980824060000_e19980908060000.nc
1998,AL,5,1998-08-31T12:00:00,1998-09-08T12:00:00,TCPRIMED_v01r01-final_AL051998_env_s19980831120000_e19980908120000.nc
1998,AL,6,1998-09-08T18:00:00,1998-09-13T18:00:00,TCPRIMED_v01r01-final_AL061998_env_s19980908180000_e19980913180000.nc
1998,AL,7,1998-09-15T12:00:00,1998-10-01T06:00:00,TCPRIMED_v01r01-final_AL071998_env_s19980915120000_e19981001060000.nc
1998,AL,8,1998-09-17T12:00:00,1998-09-20T18:00:00,TCPRIMED_v01r01-final_AL081998_env_s19980917120000_e19980920180000.nc
1998,AL,9,1998-09-19T00:00:00,1998-09-27T18:00:00,TCPRIMED_v01r01-final_AL091998_env_s19980919000000_e19980927180000.nc
1998,AL,10,1998-09-21T06:00:00,1998-10-04T12:00:00,TCPRIMED_v01r01-final_AL101998_env_s19980921060000_e19981004120000.nc
1998,AL,11,1998-09-23T12:00:00,1998-09-29T18:00:00,TCPRIMED_v01r01-final_AL111998_env_s19980923120000_e19980929180000.nc
1998,AL,12,1998-10-05T00:00:00,1998-10-10T00:00:00,TCPRIMED_v01r01-final_AL121998_env_s19981005000000_e19981010000000.nc
1998,AL,13,1998-10-22T00:00:00,1998-11-09T18:00:00,TCPRIMED_v01r01-final_AL131998_env_s19981022000000_e19981109180000.nc
1998,AL,14,1998-11-24T00:00:00,1998-12-02T12:00:00,TCPRIMED_v01r01-final_AL141998_env_s19981124000000_e19981202120000.nc
1998,CP,1,1998-08-16T00:00:00,1998-08-19T00:00:00,TCPRIMED_v01r01-final_CP011998_env_s19980816000000_e19980819000000.nc
1998,EP,1,1998-06-11T12:00:00,1998-06-16T18:00:00,TCPRIMED_v01r01-final_EP011998_env_s19980611120000_e19980616180000.nc
1998,EP,2,1998-06-19T18:00:00,1998-06-22T00:00:00,TCPRIMED_v01r01-final_EP021998_env_s19980619180000_e19980622000000.nc
1998,EP,3,1998-06-22T00:00:00,1998-06-30T18:00:00,TCPRIMED_v01r01-final_EP031998_env_s19980622000000_e19980630180000.nc
1998,EP,4,1998-07-17T06:00:00,1998-07-21T06:00:00,TCPRIMED_v01r01-final_EP041998_env_s19980717060000_e19980721060000.nc
1998,EP,5,1998-07-23T00:00:00,1998-08-01T00:00:00,TCPRIMED_v01r01-final_EP051998_env_s19980723000000_e19980801000000.nc
1998,EP,6,1998-07-29T18:00:00,1998-08-08T18:00:00,TCPRIMED_v01r01-final_EP061998_env_s19980729180000_e19980808180000.nc
1998,EP,7,1998-08-06T12:00:00,1998-08-10T00:00:00,TCPRIMED_v01r01-final_EP071998_env_s19980806120000_e19980810000000.nc
1998,EP,8,1998-08-11T00:00:00,1998-08-17T06:00:00,TCPRIMED_v01r01-final_EP081998_env_s19980811000000_e19980817060000.nc
1998,EP,9,1998-08-20T06:00:00,1998-08-30T00:00:00,TCPRIMED_v01r01-final_EP091998_env_s19980820060000_e19980830000000.nc
1998,EP,10,1998-09-01T00:00:00,1998-09-03T18:00:00,TCPRIMED_v01r01-final_EP101998_env_s19980901000000_e19980903180000.nc
1998,EP,11,1998-09-06T12:00:00,1998-09-14T12:00:00,TCPRIMED_v01r01-final_EP111998_env_s19980906120000_e19980914120000.nc
1998,EP,12,1998-10-01T18:00:00,1998-10-03T12:00:00,TCPRIMED_v01r01-final_EP121998_env_s19981001180000_e19981003120000.nc
1998,EP,13,1998-10-13T00:00:00,1998-10-17T00:00:00,TCPRIMED_v01r01-final_EP131998_env_s19981013000000_e19981017000000.nc
1998,EP,14,1998-10-15T00:00:00,1998-10-26T12:00:00,TCPRIMED_v01r01-final_EP141998_env_s19981015000000_e19981026120000.nc
1998,EP,15,1998-10-16T00:00:00,1998-10-20T00:00:00,TCPRIMED_v01r01-final_EP151998_env_s19981016000000_e19981020000000.nc
1998,IO,1,1998-05-13T00:00:00,1998-05-20T18:00:00,TCPRIMED_v01r01-final_IO011998_env_s19980513000000_e19980520180000.nc
1998,IO,2,1998-05-27T06:00:00,1998-05-29T00:00:00,TCPRIMED_v01r01-final_IO021998_env_s19980527060000_e19980529000000.nc
1998,IO,3,1998-06-01T06:00:00,1998-06-09T12:00:00,TCPRIMED_v01r01-final_IO031998_env_s19980601060000_e19980609120000.nc
1998,IO,4,1998-09-28T18:00:00,1998-10-01T00:00:00,TCPRIMED_v01r01-final_IO041998_env_s19980928180000_e19981001000000.nc
1998,IO,5,1998-10-15T00:00:00,1998-10-18T00:00:00,TCPRIMED_v01r01-final_IO051998_env_s19981015000000_e19981018000000.nc
1998,IO,6,1998-11-13T00:00:00,1998-11-16T00:00:00,TCPRIMED_v01r01-final_IO061998_env_s19981113000000_e19981116000000.nc
1998,IO,7,1998-11-16T00:00:00,1998-11-23T00:00:00,TCPRIMED_v01r01-final_IO071998_env_s19981116000000_e19981123000000.nc
1998,IO,8,1998-12-11T18:00:00,1998-12-17T18:00:00,TCPRIMED_v01r01-final_IO081998_env_s19981211180000_e19981217180000.nc
1998,SH,1,1997-07-18T00:00:00,1997-07-24T18:00:00,TCPRIMED_v01r01-final_SH011998_env_s19970718000000_e19970724180000.nc
1998,SH,2,1997-10-04T06:00:00,1997-10-13T06:00:00,TCPRIMED_v01r01-final_SH021998_env_s19971004060000_e19971013060000.nc
1998,SH,3,1997-10-24T06:00:00,1997-10-28T06:00:00,TCPRIMED_v01r01-final_SH031998_env_s19971024060000_e19971028060000.nc
1998,SH,4,1997-10-28T18:00:00,1997-11-04T18:00:00,TCPRIMED_v01r01-final_SH041998_env_s19971028180000_e19971104180000.nc
1998,SH,5,1997-11-15T06:00:00,1997-11-21T00:00:00,TCPRIMED_v01r01-final_SH051998_env_s19971115060000_e19971121000000.nc
1998,SH,6,1997-11-21T18:00:00,1997-11-27T06:00:00,TCPRIMED_v01r01-final_SH061998_env_s19971121180000_e19971127060000.nc
1998,SH,7,1997-12-02T00:00:00,1997-12-10T00:00:00,TCPRIMED_v01r01-final_SH071998_env_s19971202000000_e19971210000000.nc
1998,SH,8,1997-12-24T12:00:00,1997-12-29T00:00:00,TCPRIMED_v01r01-final_SH081998_env_s19971224120000_e19971229000000.nc
1998,SH,9,1997-12-25T18:00:00,1998-01-02T18:00:00,TCPRIMED_v01r01-final_SH091998_env_s19971225180000_e19980102180000.nc
1998,SH,10,1998-01-01T12:00:00,1998-01-09T00:00:00,TCPRIMED_v01r01-final_SH101998_env_s19980101120000_e19980109000000.nc
1998,SH,11,1997-12-20T12:00:00,1998-01-09T18:00:00,TCPRIMED_v01r01-final_SH111998_env_s19971220120000_e19980109180000.nc
1998,SH,12,1998-01-01T12:00:00,1998-02-02T06:00:00,TCPRIMED_v01r01-final_SH121998_env_s19980101120000_e19980202060000.nc
1998,SH,13,1998-01-17T06:00:00,1998-01-23T00:00:00,TCPRIMED_v01r01-final_SH131998_env_s19980117060000_e19980123000000.nc
1998,SH,14,1998-01-21T18:00:00,1998-02-02T06:00:00,TCPRIMED_v01r01-final_SH141998_env_s19980121180000_e19980202060000.nc
1998,SH,15,1998-01-22T12:00:00,1998-02-01T12:00:00,TCPRIMED_v01r01-final_SH151998_env_s19980122120000_e19980201120000.nc
1998,SH,16,1998-01-24T18:00:00,1998-01-27T12:00:00,TCPRIMED_v01r01-final_SH161998_env_s19980124180000_e19980127120000.nc
1998,SH,17,1998-01-31T06:00:00,1998-02-02T00:00:00,TCPRIMED_v01r01-final_SH171998_env_s19980131060000_e19980202000000.nc
1998,SH,18,1998-01-31T12:00:00,1998-02-04T06:00:00,TCPRIMED_v01r01-final_SH181998_env_s19980131120000_e19980204060000.nc
1998,SH,19,1998-01-31T12:00:00,1998-02-04T12:00:00,TCPRIMED_v01r01-final_SH191998_env_s19980131120000_e19980204120000.nc
1998,SH,20,1998-02-05T00:00:00,1998-02-13T18:00:00,TCPRIMED_v01r01-final_SH201998_env_s19980205000000_e19980213180000.nc
1998,SH,21,1998-02-01T00:00:00,1998-02-10T00:00:00,TCPRIMED_v01r01-final_SH211998_env_s19980201000000_e19980210000000.nc
1998,SH,22,1998-02-04T18:00:00,1998-02-18T18:00:00,TCPRIMED_v01r01-final_SH221998_env_s19980204180000_e19980218180000.nc
1998,SH,23,1998-02-12T18:00:00,1998-02-18T18:00:00,TCPRIMED_v01r01-final_SH231998_env_s19980212180000_e19980218180000.nc
1998,SH,24,1998-02-15T06:00:00,1998-02-18T18:00:00,TCPRIMED_v01r01-final_SH241998_env_s19980215060000_e19980218180000.nc
1998,SH,25,1998-02-24T18:00:00,1998-02-28T18:00:00,TCPRIMED_v01r01-final_SH251998_env_s19980224180000_e19980228180000.nc
1998,SH,26,1998-03-04T18:00:00,1998-03-09T06:00:00,TCPRIMED_v01r01-final_SH261998_env_s19980304180000_e19980309060000.nc
1998,SH,27,1998-03-04T18:00:00,1998-03-18T18:00:00,TCPRIMED_v01r01-final_SH271998_env_s19980304180000_e19980318180000.nc
1998,SH,28,1998-03-13T12:00:00,1998-03-20T18:00:00,TCPRIMED_v01r01-final_SH281998_env_s19980313120000_e19980320180000.nc
1998,SH,29,1998-03-17T06:00:00,1998-03-27T18:00:00,TCPRIMED_v01r01-final_SH291998_env_s19980317060000_e19980327180000.nc
1998,SH,30,1998-03-19T12:00:00,1998-03-31T00:00:00,TCPRIMED_v01r01-final_SH301998_env_s19980319120000_e19980331000000.nc
1998,SH,31,1998-03-28T06:00:00,1998-04-06T06:00:00,TCPRIMED_v01r01-final_SH311998_env_s19980328060000_e19980406060000.nc
1998,SH,32,1998-04-06T06:00:00,1998-04-15T00:00:00,TCPRIMED_v01r01-final_SH321998_env_s19980406060000_e19980415000000.nc
1998,SH,33,1998-04-06T06:00:00,1998-04-07T12:00:00,TCPRIMED_v01r01-final_SH331998_env_s19980406060000_e19980407120000.nc
1998,SH,34,1998-04-17T00:00:00,1998-04-22T12:00:00,TCPRIMED_v01r01-final_SH341998_env_s19980417000000_e19980422120000.nc
1998,SH,35,1998-04-16T00:00:00,1998-04-19T12:00:00,TCPRIMED_v01r01-final_SH351998_env_s19980416000000_e19980419120000.nc
1998,SH,36,1998-04-20T00:00:00,1998-04-26T18:00:00,TCPRIMED_v01r01-final_SH361998_env_s19980420000000_e19980426180000.nc
1998,SH,37,1998-04-29T18:00:00,1998-05-01T12:00:00,TCPRIMED_v01r01-final_SH371998_env_s19980429180000_e19980501120000.nc
1998,WP,1,1998-07-06T00:00:00,1998-07-11T00:00:00,TCPRIMED_v01r01-final_WP011998_env_s19980706000000_e19980711000000.nc
1998,WP,2,1998-07-07T00:00:00,1998-07-12T18:00:00,TCPRIMED_v01r01-final_WP021998_env_s19980707000000_e19980712180000.nc
1998,WP,3,1998-07-22T18:00:00,1998-07-26T06:00:00,TCPRIMED_v01r01-final_WP031998_env_s19980722180000_e19980726060000.nc
1998,WP,4,1998-08-01T06:00:00,1998-08-05T06:00:00,TCPRIMED_v01r01-final_WP041998_env_s19980801060000_e19980805060000.nc
1998,WP,5,1998-08-05T06:00:00,1998-08-12T00:00:00,TCPRIMED_v01r01-final_WP051998_env_s19980805060000_e19980812000000.nc
1998,WP,6,1998-08-22T12:00:00,1998-09-09T00:00:00,TCPRIMED_v01r01-final_WP061998_env_s19980822120000_e19980909000000.nc
1998,WP,7,1998-08-31T06:00:00,1998-09-06T06:00:00,TCPRIMED_v01r01-final_WP071998_env_s19980831060000_e19980906060000.nc
1998,WP,8,1998-09-10T00:00:00,1998-09-16T18:00:00,TCPRIMED_v01r01-final_WP081998_env_s19980910000000_e19980916180000.nc
1998,WP,9,1998-09-12T18:00:00,1998-09-14T18:00:00,TCPRIMED_v01r01-final_WP091998_env_s19980912180000_e19980914180000.nc
1998,WP,10,1998-09-14T18:00:00,1998-09-20T18:00:00,TCPRIMED_v01r01-final_WP101998_env_s19980914180000_e19980920180000.nc
1998,WP,11,1998-09-16T00:00:00,1998-09-23T00:00:00,TCPRIMED_v01r01-final_WP111998_env_s19980916000000_e19980923000000.nc
1998,WP,12,1998-09-16T18:00:00,1998-09-19T18:00:00,TCPRIMED_v01r01-final_WP121998_env_s19980916180000_e19980919180000.nc
1998,WP,13,1998-09-18T18:00:00,1998-09-21T18:00:00,TCPRIMED_v01r01-final_WP131998_env_s19980918180000_e19980921180000.nc
1998,WP,14,1998-09-24T06:00:00,1998-10-02T00:00:00,TCPRIMED_v01r01-final_WP141998_env_s19980924060000_e19981002000000.nc
1998,WP,15,1998-10-02T00:00:00,1998-10-05T18:00:00,TCPRIMED_v01r01-final_WP151998_env_s19981002000000_e19981005180000.nc
1998,WP,16,1998-10-04T00:00:00,1998-10-07T18:00:00,TCPRIMED_v01r01-final_WP161998_env_s19981004000000_e19981007180000.nc
1998,WP,17,1998-10-05T06:00:00,1998-10-07T00:00:00,TCPRIMED_v01r01-final_WP171998_env_s19981005060000_e19981007000000.nc
1998,WP,18,1998-10-07T18:00:00,1998-10-18T12:00:00,TCPRIMED_v01r01-final_WP181998_env_s19981007180000_e19981018120000.nc
1998,WP,19,1998-10-10T06:00:00,1998-10-12T18:00:00,TCPRIMED_v01r01-final_WP191998_env_s19981010060000_e19981012180000.nc
1998,WP,20,1998-10-11T18:00:00,1998-10-27T18:00:00,TCPRIMED_v01r01-final_WP201998_env_s19981011180000_e19981027180000.nc
1998,WP,21,1998-11-10T18:00:00,1998-11-15T00:00:00,TCPRIMED_v01r01-final_WP211998_env_s19981110180000_e19981115000000.nc
